Time,Original_Signal,Cleaned_Signal,Artifacts_Detected
53.696,0.184313725490196,1.3876451970763644,0
53.697,0.194117647058824,1.4236405541232147,0
53.698,0.164705882352941,1.4342208825734044,0
53.699,0.158823529411765,1.4207913850157226,0
53.7,0.119607843137255,1.385483756769038,0
53.701,0.109803921568627,1.3310235840701745,0
53.702,0.0843137254901961,1.2605718367192678,0
53.703,0.0745098039215686,1.1775528265163595,0
53.704,0.0490196078431373,1.0854807903149233,0
53.705,0.0529411764705882,0.9877959728951952,0
53.706,0.0333333333333333,0.8877191764080753,0
53.707,0.0392156862745098,0.7881315588360286,0
53.708,0.0235294117647059,0.6914842604687714,0
53.709,0.0333333333333333,0.5997403741323198,0
53.71,0.0294117647058824,0.5143498678203455,0
53.711,0.0431372549019608,0.4362562451624112,0
53.712,0.0392156862745098,0.3659319778848143,0
53.713,0.0490196078431373,0.3034381808960166,0
53.714,0.0431372549019608,0.24850277797194928,0
53.715,0.0490196078431373,0.20061058613099372,0
53.716,0.0529411764705882,0.15909828587910443,0
53.717,0.0431372549019608,0.12324710162510591,0
53.718,0.0490196078431373,0.09236625351880377,0
53.719,0.0294117647058824,0.06586098640646888,0
53.72,0.0176470588235294,0.04328028474842408,0
53.721,-0.0019607843137254,0.02434110364640648,0
53.722,0.0078431372549019,0.008927739998339663,0
53.723,0.0039215686274509,-0.002933546995480456,0
53.724,-0.0019607843137254,-0.011123453373487073,0
53.725,-0.0117647058823529,-0.015499771876104764,0
53.726,-0.0019607843137254,-0.015984871782877993,0
53.727,-0.0274509803921569,-0.012664493955252128,0
53.728,-0.0215686274509804,-0.005889440457586108,0
53.729,-0.0313725490196078,0.00363044945585591,0
53.73,-0.0215686274509804,0.014752114439087888,0
53.731,-0.0313725490196078,0.025857269162951283,0
53.732,-0.0215686274509804,0.03485393753192868,0
53.733,-0.0313725490196078,0.039230492342583134,0
53.734,-0.0274509803921569,0.036167483789099675,0
53.735,-0.0313725490196078,0.022707506059355582,0
53.736,-0.0274509803921569,-0.004023059139392801,0
53.737,-0.0274509803921569,-0.0465542797834055,0
53.738,0.0078431372549019,-0.10679739780643895,0
53.739,0.0980392156862745,-0.18578538865877214,0
53.74,0.254901960784314,-0.28346807904993854,0
53.741,0.374509803921569,-0.39860308584255943,0
53.742,0.17843137254902,-0.528776336087482,0
53.743,-0.311764705882353,-0.6705639825929056,0
53.744,-0.456862745098039,-0.8198135184603033,0
53.745,-0.317647058823529,-0.9719889388441858,0
53.746,-0.176470588235294,-1.122510504692595,0
53.747,-0.12156862745098,-1.2670317054517382,0
53.748,-0.127450980392157,-1.4016250558329355,0
53.749,-0.12156862745098,-1.5228772041786345,0
53.75,-0.127450980392157,-1.6279115460116542,0
53.751,-0.111764705882353,-1.7143626555460785,0
53.752,-0.12156862745098,-1.7803259509408995,0
53.753,-0.105882352941176,-1.8243020629242117,0
53.754,-0.12156862745098,-1.8451502852943513,0
53.755,-0.111764705882353,-1.8420600298971377,0
53.756,-0.12156862745098,-1.8145439213895995,0
53.757,-0.117647058823529,-1.7624515539167651,0
53.758,-0.127450980392157,-1.6859993771186894,0
53.759,-0.12156862745098,-1.5858098657952795,0
53.76,-0.12156862745098,-1.462952060572047,0
53.761,-0.117647058823529,-1.3189756061640838,0
53.762,-0.12156862745098,-1.1559312776120874,0
53.763,-0.105882352941176,-0.9763723278388465,0
53.764,-0.101960784313725,-0.7833325531537481,0
53.765,-0.092156862745098,-0.5802786242616654,0
53.766,-0.0823529411764706,-0.3710358939088131,0
53.767,-0.0568627450980392,-0.15968856832942493,0
53.768,-0.0313725490196078,0.04954305941103106,0
53.769,0.0039215686274509,0.25244356602093304,0
53.77,0.0392156862745098,0.44495464492396036,0
53.771,0.0627450980392157,0.6233298832836457,0
53.772,0.0941176470588235,0.7842821634860611,0
53.773,0.119607843137255,0.925113567876164,0
53.774,0.154901960784314,1.043818334791584,0
53.775,0.158823529411765,1.1391508646306379,0
53.776,0.168627450980392,1.2106530527007373,0
53.777,0.154901960784314,1.2586384165702054,0
53.778,0.149019607843137,1.2841343964136138,0
53.779,0.113725490196078,1.288788265929942,0
53.78,0.109803921568627,1.274745565250098,0
53.781,0.0784313725490196,1.2445122173514838,0
53.782,0.0784313725490196,1.2008121430842136,0
53.783,0.0529411764705882,1.146451259206094,0
53.784,0.0588235294117647,1.0841966087209738,0
53.785,0.0431372549019608,1.0166765872069425,0
53.786,0.0490196078431373,0.946305315653796,0
53.787,0.0431372549019608,0.8752315634725779,0
53.788,0.0588235294117647,0.8053104802609895,0
53.789,0.0529411764705882,0.7380948487609575,0
53.79,0.0686274509803922,0.674841649687254,0
53.791,0.0784313725490196,0.6165294218507554,0
53.792,0.0686274509803922,0.5638821528166831,0
53.793,0.0784313725490196,0.5173961428217151,0
53.794,0.0745098039215686,0.4773672633946364,0
53.795,0.0784313725490196,0.44391699421087444,0
53.796,0.0686274509803922,0.41701632067393274,0
53.797,0.0588235294117647,0.39650697703469134,0
53.798,0.0392156862745098,0.3821197169043496,0
53.799,0.0431372549019608,0.3734892726492977,0
53.8,0.0294117647058824,0.37016529138302734,0
53.801,0.0431372549019608,0.371617793506851,0
53.802,0.0294117647058824,0.3772349206275685,0
53.803,0.0392156862745098,0.3863105217908713,0
53.804,0.0235294117647059,0.3980200095220263,0
53.805,0.0176470588235294,0.4113850777610538,0
53.806,0.0039215686274509,0.42523101248233286,0
53.807,0.0176470588235294,0.43814373537784584,0
53.808,-0.0019607843137254,0.44843654047337883,0
53.809,0.0137254901960784,0.454138043776713,0
53.81,-0.0019607843137254,0.4530128419287033,0
53.811,0.0078431372549019,0.44262463719643524,0
53.812,-0.0019607843137254,0.42044803170199874,0
53.813,0.0078431372549019,0.3840297736987347,0
53.814,-0.0019607843137254,0.33119305896723295,0
53.815,0.0235294117647059,0.2602698858983996,0
53.816,0.0627450980392157,0.17033707598143433,0
53.817,0.2,0.061422614490285236,0
53.818,0.335294117647059,-0.065357140781204,0
53.819,0.390196078431373,-0.20776779641900517,0
53.82,-0.0313725490196078,-0.36255968046662324,0
53.821,-0.417647058823529,-0.5256996593113967,0
53.822,-0.437254901960784,-0.6926928459400261,0
53.823,-0.211764705882353,-0.8589285196069766,0
53.824,-0.117647058823529,-1.019982812114685,0
53.825,-0.111764705882353,-1.1718337912671322,0
53.826,-0.096078431372549,-1.3109770705897208,0
53.827,-0.111764705882353,-1.4344553544556906,0
53.828,-0.105882352941176,-1.5398272201131806,0
53.829,-0.117647058823529,-1.6251020747104332,0
53.83,-0.096078431372549,-1.688664837925833,0
53.831,-0.111764705882353,-1.7292087838445542,0
53.832,-0.101960784313725,-1.7456894542235313,0
53.833,-0.117647058823529,-1.7373070369782573,0
53.834,-0.101960784313725,-1.7035193333706904,0
53.835,-0.12156862745098,-1.6440827664158404,0
53.836,-0.105882352941176,-1.5591151401201833,0
53.837,-0.12156862745098,-1.4491711880362885,0
53.838,-0.105882352941176,-1.315320346519434,0
53.839,-0.117647058823529,-1.1592155961971706,0
53.84,-0.101960784313725,-0.9831425499762033,0
53.841,-0.096078431372549,-0.7900391242933676,0
53.842,-0.101960784313725,-0.583478005498657,0
53.843,-0.0764705882352941,-0.3676066272636455,0
53.844,-0.0607843137254902,-0.14704249366661531,0
53.845,-0.0372549019607843,0.07327455804275654,0
53.846,0.0039215686274509,0.28826730296595554,0
53.847,0.0333333333333333,0.49293312137859663,0
53.848,0.0588235294117647,0.6825691585654753,0
53.849,0.0941176470588235,0.8529942485221174,0
53.85,0.123529411764706,1.0007502375220643,0
53.851,0.158823529411765,1.1232660147366706,0
53.852,0.168627450980392,1.2189698341665118,0
53.853,0.174509803921569,1.2873394398241609,0
53.854,0.164705882352941,1.3288850103153018,0
53.855,0.164705882352941,1.3450665076963535,0
53.856,0.123529411764706,1.3381537049050478,0
53.857,0.113725490196078,1.3110429261703227,0
53.858,0.0882352941176471,1.2670484666891964,0
53.859,0.0882352941176471,1.209688120343414,0
53.86,0.0686274509803922,1.1424810605265305,0
53.861,0.0627450980392157,1.0687729720784536,0
53.862,0.0431372549019608,0.9915987598260504,0
53.863,0.0490196078431373,0.9135882496571466,0
53.864,0.0431372549019608,0.8369156003281181,0
53.865,0.0392156862745098,0.7632889867131615,0
53.866,0.0490196078431373,0.6939738120471338,0
53.867,0.0431372549019608,0.6298405348856659,0
53.868,0.0627450980392157,0.5714272619766022,0
53.869,0.0529411764705882,0.5190075016872491,0
53.87,0.0627450980392157,0.4726547535863231,0
53.871,0.0588235294117647,0.43229769176370286,0
53.872,0.0686274509803922,0.3977621950704874,0
53.873,0.0627450980392157,0.3687989296889069,0
53.874,0.0686274509803922,0.3450972634510031,0
53.875,0.0490196078431373,0.3262878566824952,0
53.876,0.0588235294117647,0.3119372998013889,0
53.877,0.0333333333333333,0.3015386026586867,0
53.878,0.0294117647058824,0.2945011289296556,0
53.879,0.0235294117647059,0.2901427227082244,0
53.88,0.0235294117647059,0.2876854024551635,0
53.881,0.0235294117647059,0.28625436273675736,0
53.882,0.0235294117647059,0.2848786275613964,0
53.883,0.0137254901960784,0.2824911740159394,0
53.884,-0.0019607843137254,0.27792713057272117,0
53.885,-0.0117647058823529,0.26992069208631836,0
53.886,-0.0019607843137254,0.2571040670983133,0
53.887,-0.0274509803921569,0.23801418624067142,0
53.888,-0.0058823529411764,0.21111431799755606,0
53.889,-0.0156862745098039,0.17483778484647322,0
53.89,-0.0117647058823529,0.1276595177072544,0
53.891,-0.0274509803921569,0.06819822052081756,0
53.892,-0.0215686274509804,-0.0046525249799348875,0
53.893,-0.0117647058823529,-0.09157181816071973,0
53.894,0.0137254901960784,-0.19265260761970904,0
53.895,0.0941176470588235,-0.30725947960556926,0
53.896,0.229411764705882,-0.4339330455818616,0
53.897,0.349019607843137,-0.5703733963510421,0
53.898,0.129411764705882,-0.7135282668788958,0
53.899,-0.298039215686275,-0.8597914685320736,0
53.9,-0.492156862745098,-1.0052861230625854,0
53.901,-0.37843137254902,-1.1461776565340818,0
53.902,-0.201960784313725,-1.2789501582654248,0
53.903,-0.12156862745098,-1.4005942134642384,0
53.904,-0.127450980392157,-1.5086858318486291,0
53.905,-0.105882352941176,-1.601367200798261,0
53.906,-0.12156862745098,-1.6772586493389028,0
53.907,-0.101960784313725,-1.7353362299722568,0
53.908,-0.12156862745098,-1.7748057012240959,0
53.909,-0.096078431372549,-1.794996403181613,0
53.91,-0.117647058823529,-1.79529034903531,0
53.911,-0.101960784313725,-1.775094047560099,0
53.912,-0.12156862745098,-1.733853713461131,0
53.913,-0.101960784313725,-1.6711089730454178,0
53.914,-0.117647058823529,-1.5865761634933968,0
53.915,-0.117647058823529,-1.4802498939999722,0
53.916,-0.117647058823529,-1.3525105240562652,0
53.917,-0.101960784313725,-1.2042254047729297,0
53.918,-0.096078431372549,-1.0368329078175573,0
53.919,-0.105882352941176,-0.8524000596481496,0
53.92,-0.096078431372549,-0.6536465123647315,0
53.921,-0.0764705882352941,-0.44392939499739376,0
53.922,-0.0607843137254902,-0.22718552726281074,0
53.923,-0.0725490196078431,-0.007829839362939663,0
53.924,-0.0215686274509804,0.20938831555104082,0
53.925,0.0137254901960784,0.4195659343534526,0
53.926,0.0529411764705882,0.6178553646283469,0
53.927,0.0745098039215686,0.7996887733906453,0
53.928,0.109803921568627,0.9610022888587737,0
53.929,0.143137254901961,1.0984425990524664,0
53.93,0.168627450980392,1.2095391218985674,0
53.931,0.174509803921569,1.2928268271480814,0
53.932,0.194117647058824,1.3479083838471253,0
53.933,0.164705882352941,1.375449466679736,0
53.934,0.158823529411765,1.3771073636564228,0
53.935,0.113725490196078,1.3553996642424813,0
53.936,0.119607843137255,1.3135256728915354,0
53.937,0.0843137254901961,1.2551572047079531,0
53.938,0.0941176470588235,1.1842169679550665,0
53.939,0.0588235294117647,1.1046619735312049,0
53.94,0.0490196078431373,1.020287031326116,0
53.941,0.0431372549019608,0.9345601066087306,0
53.942,0.0431372549019608,0.8504975005616581,0
53.943,0.0392156862745098,0.7705826950348543,0
53.944,0.0333333333333333,0.6967286236104075,0
53.945,0.0490196078431373,0.630279603107871,0
53.946,0.0431372549019608,0.5720465335748919,0
53.947,0.0431372549019608,0.5223673568707896,0
53.948,0.0529411764705882,0.48118413092208834,0
53.949,0.0627450980392157,0.4481282904655004,0
53.95,0.0588235294117647,0.42260648964265496,0
53.951,0.0529411764705882,0.4038806773353998,0
53.952,0.0686274509803922,0.39113761699643396,0
53.953,0.0686274509803922,0.3835446837869843,0
53.954,0.0686274509803922,0.3802901819196082,0
53.955,0.0745098039215686,0.3806076239738346,0
53.956,0.0392156862745098,0.3837846369002749,0
53.957,0.0333333333333333,0.3891584963245974,0
53.958,0.0294117647058824,0.39610142272726806,0
53.959,0.0529411764705882,0.403999142446997,0
53.96,0.0176470588235294,0.41222560623708854,0
53.961,0.0235294117647059,0.4201156893851434,0
53.962,0.0137254901960784,0.4269369784340324,0
53.963,0.0431372549019608,0.4318616950338458,0
53.964,0.0176470588235294,0.43394026344375,0
53.965,-0.0019607843137254,0.4320789744405311,0
53.966,0.0137254901960784,0.42502571671130923,0
53.967,0.0235294117647059,0.41136942740505167,0
53.968,-0.0058823529411764,0.38955992993064753,0
53.969,0.0078431372549019,0.3579546646146391,0
53.97,0.0176470588235294,0.3148974021664606,0
53.971,-0.0117647058823529,0.25883125346994734,0
53.972,0.0039215686274509,0.18844397804414809,0
53.973,-0.0117647058823529,0.10283777660869302,0
53.974,0.0235294117647059,0.0017086311274028122,0
53.975,0.0843137254901961,-0.11448768923982311,0
53.976,0.213725490196078,-0.24441320171745892,0
53.977,0.354901960784314,-0.3858028275649113,0
53.978,0.209803921568627,-0.5355262703385335,0
53.979,-0.22156862745098,-0.6897680486150168,0
53.98,-0.447058823529412,-0.8443068959936668,0
53.981,-0.462745098039216,-0.994843875667162,0
53.982,-0.192156862745098,-1.1373120212779293,0
53.983,-0.117647058823529,-1.268109678251994,0
53.984,-0.096078431372549,-1.3842292916869945,0
53.985,-0.117647058823529,-1.4832859582191813,0
53.986,-0.096078431372549,-1.563471160917887,0
53.987,-0.111764705882353,-1.6234636083395426,0
53.988,-0.096078431372549,-1.6623260537293525,0
53.989,-0.0862745098039216,-1.679410202103366,0
53.99,-0.096078431372549,-1.6742844286846357,0
53.991,-0.105882352941176,-1.6466920623858625,0
53.992,-0.096078431372549,-1.5965418257176436,0
53.993,-0.092156862745098,-1.5239271136103072,0
53.994,-0.096078431372549,-1.4291675383904106,0
53.995,-0.105882352941176,-1.312864524797552,0
53.996,-0.096078431372549,-1.175962269940902,0
53.997,-0.092156862745098,-1.0198057137572696,0
53.998,-0.0862745098039216,-0.8461881138390072,0
53.999,-0.0764705882352941,-0.6573821155926965,0
54.0,-0.092156862745098,-0.45614944083382714,0
54.001,-0.0666666666666667,-0.24572526361926217,0
54.002,-0.0509803921568627,-0.029774226188991504,0
54.003,-0.0274509803921569,0.187683665964092,0
54.004,-0.0058823529411764,0.40237710786115805,0
54.005,0.0333333333333333,0.6099149590155912,0
54.006,0.0588235294117647,0.8059399803497382,0
54.007,0.103921568627451,0.9862972126917512,0
54.008,0.119607843137255,1.1472071778265094,0
54.009,0.158823529411765,1.285432532079515,0
54.01,0.174509803921569,1.3984261606110282,0
54.011,0.203921568627451,1.4844491218702338,0
54.012,0.188235294117647,1.5426484475637876,0
54.013,0.194117647058824,1.5730876631139148,0
54.014,0.164705882352941,1.5767268868512267,0
54.015,0.154901960784314,1.5553539604210707,0
54.016,0.123529411764706,1.511472455935191,0
54.017,0.113725490196078,1.4481558617090509,0
54.018,0.0941176470588235,1.3688793338315208,0
54.019,0.0843137254901961,1.2773410516658168,0
54.02,0.0627450980392157,1.1772846967480959,0
54.021,0.0588235294117647,1.0723333071528214,0
54.022,0.0490196078431373,0.9658430819809088,0
54.023,0.0431372549019608,0.8607837855961593,0
54.024,0.0490196078431373,0.759650315937407,0
54.025,0.0333333333333333,0.6644078698987695,0
54.026,0.0529411764705882,0.5764710809346565,0
54.027,0.0431372549019608,0.49671559005618826,0
54.028,0.0529411764705882,0.425518783580853,0
54.029,0.0431372549019608,0.362824959272568,0
54.03,0.0627450980392157,0.30822903471810265,0
54.031,0.0490196078431373,0.26107209526546155,0
54.032,0.0529411764705882,0.22054160554263044,0
54.033,0.0431372549019608,0.18576905917848238,0
54.034,0.0490196078431373,0.15591825828773076,0
54.035,0.0235294117647059,0.13025821878409935,0
54.036,0.0294117647058824,0.10821577984418555,0
54.037,0.0078431372549019,0.08940426592473338,0
54.038,0.0235294117647059,0.07362588995080328,0
54.039,0.0039215686274509,0.06084692324082001,0
54.04,0.0137254901960784,0.0511461126569526,0
54.041,-0.0019607843137254,0.04463866869463118,0
54.042,-0.0019607843137254,0.041380558979672494,0
54.043,-0.0274509803921569,0.04126072358527571,0
54.044,-0.0215686274509804,0.04389178050587481,0
54.045,-0.0313725490196078,0.04851218177110325,0
54.046,-0.0274509803921569,0.05391396262075144,0
54.047,-0.0313725490196078,0.05840980505636914,0
54.048,-0.0274509803921569,0.05985106084421885,0
54.049,-0.0215686274509804,0.05570476374111613,0
54.05,-0.0313725490196078,0.04319263762874479,0
54.051,-0.0274509803921569,0.0194888163588833,0
54.052,-0.0313725490196078,-0.018034426383682,0
54.053,-0.0058823529411764,-0.07153204608663058,0
54.054,0.0490196078431373,-0.14241084792769607,0
54.055,0.188235294117647,-0.23109007780183724,0
54.056,0.323529411764706,-0.33684017630306884,0
54.057,0.380392156862745,-0.4577396802477655,0
54.058,-0.101960784313725,-0.5907749538959014,0
54.059,-0.443137254901961,-0.7320772895032348,0
54.06,-0.456862745098039,-0.8772549730538487,0
54.061,-0.211764705882353,-1.0217517584060332,0
54.062,-0.137254901960784,-1.1611629426469645,0
54.063,-0.111764705882353,-1.2914647225800768,0
54.064,-0.12156862745098,-1.4091453882157083,0
54.065,-0.105882352941176,-1.5112516768110502,0
54.066,-0.117647058823529,-1.5953748009627882,0
54.067,-0.096078431372549,-1.6596018596489248,0
54.068,-0.111764705882353,-1.702454755471598,0
54.069,-0.096078431372549,-1.722833457125003,0
54.07,-0.105882352941176,-1.719974754335061,0
54.071,-0.096078431372549,-1.6934321858950128,0
54.072,-0.105882352941176,-1.6430780141248953,0
54.073,-0.101960784313725,-1.569124241187327,0
54.074,-0.111764705882353,-1.4721568344116875,0
54.075,-0.117647058823529,-1.3531755931042828,0
54.076,-0.101960784313725,-1.2136314651415605,0
54.077,-0.111764705882353,-1.0554535593163967,0
54.078,-0.096078431372549,-0.8810593797157424,0
54.079,-0.092156862745098,-0.6933435308613356,0
54.08,-0.0764705882352941,-0.4956419052184981,0
54.081,-0.0823529411764706,-0.2916699460680557,0
54.082,-0.0509803921568627,-0.08543498237482981,0
54.083,-0.0313725490196078,0.11887592385242508,0
54.084,0.0039215686274509,0.31702940301249083,0
54.085,0.0294117647058824,0.504895102239427,0
54.086,0.0745098039215686,0.6786032999603536,0
54.087,0.0882352941176471,0.8347013468770782,0
54.088,0.133333333333333,0.970298347630751,0
54.089,0.149019607843137,1.0831873074241007,0
54.09,0.17843137254902,1.1719348176476787,0
54.091,0.164705882352941,1.235930345841992,0
54.092,0.168627450980392,1.2753903835511151,0
54.093,0.13921568627451,1.2913168669981228,0
54.094,0.129411764705882,1.285413768176312,0
54.095,0.103921568627451,1.259969678121172,0
54.096,0.0941176470588235,1.2177168520906567,0
54.097,0.0686274509803922,1.1616782642965833,0
54.098,0.0627450980392157,1.095013863943336,0
54.099,0.0490196078431373,1.020875815984526,0
54.1,0.0392156862745098,0.942280472839007,0
54.101,0.0431372549019608,0.862002529081433,0
54.102,0.0294117647058824,0.7824945527441085,0
54.103,0.0431372549019608,0.7058330532730074,0
54.104,0.0392156862745098,0.633690516304465,0
54.105,0.0588235294117647,0.5673314173920235,0
54.106,0.0431372549019608,0.507629131783608,0
54.107,0.0686274509803922,0.45509992064000737,0
54.108,0.0627450980392157,0.40994977388520115,0
54.109,0.0686274509803922,0.37212972425705454,0
54.11,0.0627450980392157,0.34139524938199667,0
54.111,0.0686274509803922,0.3173655539324133,0
54.112,0.0529411764705882,0.2995788517580603,0
54.113,0.0490196078431373,0.28754018924155833,0
54.114,0.0294117647058824,0.28075882050102446,0
54.115,0.0392156862745098,0.27877259160269974,0
54.116,0.0235294117647059,0.28115712181109737,0
54.117,0.0392156862745098,0.2875178422838502,0
54.118,0.0235294117647059,0.29746349360360735,0
54.119,0.0235294117647059,0.3105609389548693,0
54.12,0.0078431372549019,0.3262733653987415,0
54.121,0.0137254901960784,0.34388693578136886,0
54.122,-0.0019607843137254,0.36243413819909753,0
54.123,0.0039215686274509,0.38062476180636856,0
54.124,0.0078431372549019,0.3967970524249712,0
54.125,-0.0019607843137254,0.40890182766528405,0
54.126,0.0078431372549019,0.41453100152858924,0
54.127,-0.0019607843137254,0.4109990372962916,0
54.128,0.0078431372549019,0.395481288602025,0
54.129,-0.0019607843137254,0.36520700656106747,0
54.13,0.0078431372549019,0.31769713401232574,0
54.131,0.0039215686274509,0.2510282238606958,0
54.132,0.0941176470588235,0.16409449504376197,0
54.133,0.229411764705882,0.05683136308579515,0
54.134,0.374509803921569,-0.06964156095116106,0
54.135,0.384313725490196,-0.21299709821305216,0
54.136,-0.186274509803922,-0.3698190356453797,0
54.137,-0.452941176470588,-0.5358531715163795,0
54.138,-0.343137254901961,-0.7063448750906638,0
54.139,-0.182352941176471,-0.876394210536463,0
54.14,-0.111764705882353,-1.0412635081271664,0
54.141,-0.12156862745098,-1.1965982816949134,0
54.142,-0.111764705882353,-1.3385533016692532,0
54.143,-0.117647058823529,-1.463837337883501,0
54.144,-0.101960784313725,-1.5696996685825022,0
54.145,-0.111764705882353,-1.6538828817133693,0
54.146,-0.101960784313725,-1.7145639557116008,0
54.147,-0.111764705882353,-1.7503012450194988,0
54.148,-0.101960784313725,-1.759999750287244,0
54.149,-0.111764705882353,-1.7429015689946323,0
54.15,-0.101960784313725,-1.69860323250667,0
54.151,-0.111764705882353,-1.6270970961674902,0
54.152,-0.117647058823529,-1.5288302542057772,0
54.153,-0.101960784313725,-1.4047717291009798,0
54.154,-0.12156862745098,-1.2564770556256102,0
54.155,-0.105882352941176,-1.0861389002564912,0
54.156,-0.111764705882353,-0.8966129720921272,0
54.157,-0.096078431372549,-0.6914101022472473,0
54.158,-0.0862745098039216,-0.4746479220641639,0
54.159,-0.0607843137254902,-0.2509589114180116,0
54.16,-0.0509803921568627,-0.025355431716184984,0
54.161,-0.0156862745098039,0.19694365973728917,0
54.162,0.0039215686274509,0.41071641951082244,0
54.163,0.0490196078431373,0.6109594715620237,0
54.164,0.0745098039215686,0.7931133627079345,0
54.165,0.119607843137255,0.9532752532216087,0
54.166,0.13921568627451,1.0883820869487606,0
54.167,0.168627450980392,1.1963485845087782,0
54.168,0.17843137254902,1.276147441868914,0
54.169,0.188235294117647,1.32782386336165,0
54.17,0.158823529411765,1.3524426061952874,0
54.171,0.154901960784314,1.351972399889942,0
54.172,0.123529411764706,1.3291189964536052,0
54.173,0.109803921568627,1.2871231326166497,0
54.174,0.0843137254901961,1.2295424984715746,0
54.175,0.0686274509803922,1.1600370937958646,0
54.176,0.0529411764705882,1.0821753078321859,0
54.177,0.0431372549019608,0.9992741801300736,0
54.178,0.0431372549019608,0.9142822477187397,0
54.179,0.0431372549019608,0.829707908512307,0
54.18,0.0392156862745098,0.7475911262684605,0
54.181,0.0333333333333333,0.6695122850448574,0
54.182,0.0431372549019608,0.59662949029139,0
54.183,0.0392156862745098,0.5297345880610588,0
54.184,0.0588235294117647,0.46931831238160265,0
54.185,0.0529411764705882,0.41563595564729044,0
54.186,0.0627450980392157,0.36876660913172316,0
54.187,0.0529411764705882,0.3286611874997354,0
54.188,0.0686274509803922,0.29517684532002647,0
54.189,0.0588235294117647,0.26809760916852915,0
54.19,0.0627450980392157,0.24714277264826456,0
54.191,0.0392156862745098,0.23196576672828578,0
54.192,0.0333333333333333,0.22214687751817225,0
54.193,0.0235294117647059,0.2171832717880155,0
54.194,0.0294117647058824,0.2164791313132203,0
54.195,0.0137254901960784,0.21933731091971392,0
54.196,0.0294117647058824,0.22495226807701935,0
54.197,0.0078431372549019,0.23240277825817152,0
54.198,0.0078431372549019,0.24064275071350985,0
54.199,-0.0058823529411764,0.24848950485141866,0
54.2,-0.0117647058823529,0.25461089911676865,0
54.201,-0.0019607843137254,0.25751510802826505,0
54.202,-0.0156862745098039,0.2555489457368683,0
54.203,-0.0019607843137254,0.24691197348950641,0
54.204,-0.0156862745098039,0.22969396549189575,0
54.205,-0.0058823529411764,0.20194245325218782,0
54.206,-0.0215686274509804,0.16176477384792193,0
54.207,-0.0019607843137254,0.10746506650559678,0
54.208,-0.0215686274509804,0.037710892596831226,0
54.209,0.0039215686274509,-0.04828322163053271,0
54.21,0.0529411764705882,-0.15057642618342726,0
54.211,0.188235294117647,-0.26835570032963085,0
54.212,0.313725490196078,-0.3998583668742798,0
54.213,0.354901960784314,-0.5423961597715309,0
54.214,-0.141176470588235,-0.6924998460692297,0
54.215,-0.443137254901961,-0.8461750615908505,0
54.216,-0.472549019607843,-0.9992256542019101,0
54.217,-0.231372549019608,-1.1475776845017596,0
54.218,-0.147058823529412,-1.287539631770118,0
54.219,-0.12156862745098,-1.4159605423405868,0
54.22,-0.12156862745098,-1.5302815246852481,0
54.221,-0.117647058823529,-1.6285009069237315,0
54.222,-0.12156862745098,-1.709084131292344,0
54.223,-0.105882352941176,-1.7708496861635064,0
54.224,-0.101960784313725,-1.8128574941464917,0
54.225,-0.117647058823529,-1.834319490529411,0
54.226,-0.105882352941176,-1.8345449804313494,0
54.227,-0.12156862745098,-1.8129264036299475,0
54.228,-0.105882352941176,-1.768964983087067,0
54.229,-0.12156862745098,-1.702330896220453,0
54.23,-0.101960784313725,-1.612949227940728,0
54.231,-0.117647058823529,-1.5011008363877618,0
54.232,-0.12156862745098,-1.3675260543795906,0
54.233,-0.127450980392157,-1.2135186276320868,0
54.234,-0.12156862745098,-1.0409974894375347,0
54.235,-0.12156862745098,-0.8525451561115517,0
54.236,-0.096078431372549,-0.6514038990999633,0
54.237,-0.0862745098039216,-0.44142429611804773,0
54.238,-0.0568627450980392,-0.22696488315140076,0
54.239,-0.0509803921568627,-0.012745916466237028,0
54.24,-0.0058823529411764,0.19633568568327295,0
54.241,0.0294117647058824,0.39541949045672126,0
54.242,0.0627450980392157,0.5799089092173625,0
54.243,0.0745098039215686,0.7456966001400278,0
54.244,0.119607843137255,0.8893707978583861,0
54.245,0.143137254901961,1.008386062176631,0
54.246,0.164705882352941,1.1011839914238355,0
54.247,0.168627450980392,1.1672528820731092,0
54.248,0.158823529411765,1.2071202192000279,0
54.249,0.13921568627451,1.2222780578356829,0
54.25,0.13921568627451,1.2150480219473105,0
54.251,0.0980392156862745,1.1883986777623214,0
54.252,0.0843137254901961,1.1457324602654264,0
54.253,0.0686274509803922,1.0906615886285769,0
54.254,0.0529411764705882,1.0267922825635394,0
54.255,0.0529411764705882,0.9575341830310847,0
54.256,0.0392156862745098,0.8859476989310197,0
54.257,0.0431372549019608,0.8146368879768449,0
54.258,0.0294117647058824,0.7456902954332989,0
54.259,0.0392156862745098,0.6806675479558608,0
54.26,0.0333333333333333,0.6206257679825338,0
54.261,0.0490196078431373,0.5661771660175432,0
54.262,0.0431372549019608,0.5175675456725594,0
54.263,0.0490196078431373,0.47476497247616134,0
54.264,0.0627450980392157,0.43754847622944576,0
54.265,0.0686274509803922,0.40558818560273147,0
54.266,0.0431372549019608,0.3785104776258837,0
54.267,0.0784313725490196,0.3559443227329825,0
54.268,0.0529411764705882,0.33754767891587484,0
54.269,0.0686274509803922,0.3230151083514062,0
54.27,0.0490196078431373,0.31206951347987294,0
54.271,0.0588235294117647,0.304442036500033,0
